type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
small M,185.34178219400576,-0.12657604221948682,0.001,1.0311804044532844e-6,0.0008936385608420182,0.9242006217321852,8.902335789625566e-7,185.34178219400576,-0.12993565926732958,0.001,1.0361642248252514e-6,0.000939128928125987,1.0,9.497078937445561e-7
small M,186.17291126214033,-0.12657870147612182,0.001,1.0311670736806836e-6,0.0008947741472171461,0.9194395978396165,8.92110295410524e-7,186.17291126214033,-0.1301848613820953,0.001,1.0365074533525143e-6,0.00094195588903767,1.0,9.486936651251358e-7
small M,187.00404033027488,-0.12658125194955933,0.001,1.0311540052024706e-6,0.0008958880180740712,0.9147356379445633,8.939574122452505e-7,187.00404033027488,-0.13043554226383106,0.001,1.0368525645246122e-6,0.0009446416125883438,1.0,9.439459985439158e-7
small M,187.8351693984094,-0.12658369812726017,0.001,1.0311411920197868e-6,0.0008969807720912958,0.9100875222669802,8.957766007479343e-7,187.8351693984094,-0.13068768228285843,0.001,1.0371995636264118e-6,0.0009471947057727364,1.0,9.363911763622695e-7
small M,188.66629846654396,-0.12658604428176873,0.001,1.0311286273748332e-6,0.0008980529862736764,0.9054940712095463,8.975694466342194e-7,188.66629846654396,-0.1309412621553965,0.001,1.0375484559821052e-6,0.0009496230961505958,1.0,9.267571920919576e-7
small M,189.4974275346785,-0.12658829448216544,0.001,1.0311163047400074e-6,0.0008991052169420209,0.9009541435363375,8.99337456977796e-7,189.4974275346785,-0.1311962629358053,0.001,1.0379000835966536e-6,0.0009519349712102396,1.0,9.938717857273459e-7
small M,190.32855660281308,-0.12659045260482088,0.001,1.0311042178076325e-6,0.0009001380006675518,0.8964666346563966,9.010820634583309e-7,190.32855660281308,-0.1314526660098786,0.001,1.0382527900699591e-6,0.0009541353425062787,1.0,9.816234189717893e-7
small M,191.15968567094762,-0.1265925223434936,0.001,1.0310923604803217e-6,0.0009011518551547069,0.8920304750047114,9.028046201619222e-7,191.15968567094762,-0.13171045308663568,0.001,1.0386074055979313e-6,0.0009562313462704902,1.0,9.683741995248921e-7
small M,191.9908147390822,-0.12659450721882173,0.001,1.0310807268618096e-6,0.000902147280075831,0.8876446285140874,9.045064204946041e-7,191.9908147390822,-0.13196960619198703,0.001,1.038963936125742e-6,0.0009582287860213083,1.0,9.546047635775193e-7
small M,192.82194380721674,-0.1265964105872463,0.001,1.0310693112483116e-6,0.0009031247578607353,0.8833080911716407,9.061886881651154e-7,192.82194380721674,-0.13223010766174098,0.001,1.039322387179163e-6,0.0009601330438467528,1.0,9.405488326635518e-7
small M,193.6530728753513,-0.12659823564940853,0.001,1.0310581081203653e-6,0.0009040847544441912,0.8790198896543799,9.078525908854827e-7,193.6530728753513,-0.13249194013495372,0.001,1.0396827643246897e-6,0.0009619491173303994,1.0,9.494478293544339e-7
small M,194.48420194348586,-0.12659998545805407,0.001,1.0310471121350664e-6,0.0009050277199738842,0.8747790800385636,9.09499235410141e-7,194.48420194348586,-0.1327550865474494,0.001,1.04004507317003e-6,0.0009636816509877511,1.0,9.610692940764672e-7
small M,195.31533101162043,-0.12660166292547959,0.001,1.031036318118721e-6,0.0009059540894814352,0.870584746578111,9.111296745697307e-7,195.31533101162043,-0.13301953012550605,0.001,1.0404093193644627e-6,0.000965334964820203,1.0,9.727375474054594e-7
small M,196.14646007975495,-0.1266032708305479,0.001,1.0310257210599259e-6,0.0009068642835186629,0.8664360005474759,9.127449131821658e-7,196.14646007975495,-0.1332852543797018,0.001,1.0407755085990714e-6,0.0009669130804731176,1.0,9.844533262438086e-7
small M,196.97758914788955,-0.12660481182530472,0.001,1.0310153161029086e-6,0.0009077587087613288,0.8623319791450336,9.143459061628572e-7,196.97758914788955,-0.13355224309891722,0.001,1.041143646607067e-6,0.0009684197453779944,1.0,9.962173688859507e-7
small M,197.80871821602406,-0.12660628844121863,0.001,1.031005098541316e-6,0.0009086377585822532,0.8582718444530231,9.159335561677753e-7,197.80871821602406,-0.13382048034469093,0.001,1.041512790004171e-6,0.0009698576941528732,1.0,9.113273012791979e-7
small M,198.63984728415863,-0.1266077030950729,0.001,1.0309950638122342e-6,0.0009095018135957556,0.8542547824506588,9.175087293681358e-7,198.63984728415863,-0.1340899504447127,0.001,1.0418848308833276e-6,0.0009712317234456844,1.0,9.220381717240336e-7
small M,199.47097635229318,-0.1266090580945267,0.001,1.0309852074904932e-6,0.0009103512421749459,0.8502800020769827,9.190722457673029e-7,199.47097635229318,-0.13436063798847164,0.001,1.0422588384192558e-6,0.000972544116534832,1.0,9.328452955173422e-7
small M,200.30210542042775,-0.12661035564337092,0.001,1.0309755252833368e-6,0.0009111864009436988,0.8463467343405792,9.206248925372717e-7,200.30210542042775,-0.13463252782103705,0.001,1.0426348180295344e-6,0.0009737977329690435,1.0,9.436998161778636e-7
small M,201.1332344885623,-0.1266115978464938,0.001,1.0309660130252638e-6,0.0009120076352445443,0.8424542314731749,9.221674100590037e-7,201.1332344885623,-0.13490560503797247,0.001,1.0430127756614608e-6,0.0009749952575076195,1.0,9.546023997196833e-7
small M,201.96436355669687,-0.1266127867145788,0.001,1.0309566666731787e-6,0.0009128152795840751,0.8386017661246546,9.237005096334402e-7,201.96436355669687,-0.13517985498018195,0.001,1.043392717306523e-6,0.0009761392152417826,1.0,9.655537448603907e-7
small M,202.7954926248314,-0.12661392416854722,0.001,1.030947482301695e-6,0.0009136096580569996,0.8347886305969296,9.252248651101726e-7,202.7954926248314,-0.13545526322888218,0.001,1.0437746490005354e-6,0.0009772319865721333,1.0,9.765545514974602e-7
small M,203.62662169296598,-0.12661501204376308,0.001,1.0309384560987559e-6,0.0009143910847501195,0.8310141361144304,9.267411189090438e-7,203.62662169296598,-0.13573181560069847,0.001,1.0441585768238865e-6,0.0009782758210910255,1.0,9.876055225126068e-7
small M,204.45775076110053,-0.1266160520940161,0.001,1.0309295843613842e-6,0.0009151598641273795,0.8272776121291652,9.282498826811943e-7,204.45775076110053,-0.13600949814287988,0.001,1.0445445069018904e-6,0.0009792728503619664,1.0,9.987073659773365e-7
small M,205.2888798292351,-0.12661704599529186,0.001,1.0309208634916375e-6,0.000915916291396935,0.8235784056582308,9.297517371404548e-7,205.2888798292351,-0.13628829712884288,0.001,1.044931491054799e-6,0.0009802244850151231,1.0,9.133129466679437e-7
small M,206.12000889736962,-0.1266179953493477,0.001,1.03091228999278e-6,0.0009166606528613716,0.8199158806521034,9.398206092101728e-7,206.12000889736962,-0.13656819905277048,0.001,1.0453214327478204e-6,0.0009811338906290067,1.0,9.234387369005017e-7
small M,206.9511379655042,-0.1266189016871,0.001,1.0309038604656214e-6,0.000917393226251861,0.816289417391831,9.512282687947226e-7,206.9511379655042,-0.13684919062642936,0.001,1.0457133957382754e-6,0.000982002288759005,1.0,9.336595197763696e-7
small M,207.78226703363873,-0.1266197664718391,0.001,1.0308955716049682e-6,0.0009181142810471899,0.8126984119136451,9.624755010540209e-7,207.78226703363873,-0.1371312587739923,0.001,1.0461073858788986e-6,0.0009828314438070727,1.0,9.439299578001075e-7
small M,208.61339610177328,-0.12662059110227872,0.001,1.0308874201962955e-6,0.0009188240787784721,0.8091422754594166,9.735666004741109e-7,208.61339610177328,-0.13741439062801164,0.001,1.0465034095236305e-6,0.0009836230497895495,1.0,9.542506934739809e-7
small M,209.44452516990785,-0.1266213769154497,0.001,1.0308794031125244e-6,0.0009195228733202487,0.805620433951542,9.845057088242385e-7,209.44452516990785,-0.13769857352528458,0.001,1.0469014730735377e-6,0.0009843787359801203,1.0,9.646224006233686e-7
small M,210.2756542380424,-0.12662212518944982,0.001,1.0308715173109742e-6,0.0009202109111687759,0.8021323274910265,9.952968264368394e-7,210.2756542380424,-0.13798379500281685,0.001,1.0473015829770526e-6,0.000985100072025764,1.0,9.750457582357995e-7
small M,211.10678330617696,-0.1266227599391338,0.001,1.0308662031405173e-6,0.0009208884999477869,0.7986759423097727,8.898541141167917e-7,211.10678330617696,-0.13827004279388166,0.001,1.0477037457301973e-6,0.0009857885720963404,1.0,9.855214441665904e-7
small M,211.9379123743115,-0.12662343573433482,0.001,1.0308585873633398e-6,0.0009215557493112285,0.7952536743637145,8.990121156596696e-7,211.9379123743115,-0.13855730482417117,0.001,1.0481079678770293e-6,0.0009864456981365992,1.0,9.96050146637913e-7
small M,212.76904144244608,-0.12662407773809636,0.001,1.0308510864368822e-6,0.0009222129391247783,0.7918635467702492,9.083914980275408e-7,212.76904144244608,-0.13884556920825916,0.001,1.0485133010884667e-6,0.0009870723563076482,1.0,9.107377289574428e-7
small M,213.6001705105806,-0.1266246867807081,0.001,1.030843705157433e-6,0.0009228602893443806,0.7885050473193546,9.176554031168915e-7,213.6001705105806,-0.13913482424505097,0.001,1.048921650910373e-6,0.0009876709269348004,1.0,9.203576461144692e-7
small M,214.4312995787152,-0.12662526388148487,0.001,1.0308364408922471e-6,0.000923498013350292,0.7851776801819836,9.268057096833063e-7,214.4312995787152,-0.13942505841551248,0.001,1.0493320804107508e-6,0.00098824221682282,1.0,9.30071028713239e-7
small M,215.2624286468497,-0.12662581001539447,0.001,1.0308292910538408e-6,0.0009241263185770846,0.7818809611315409,9.358452418251231e-7,215.2624286468497,-0.13971626037829565,0.001,1.049744595904506e-6,0.0009887874962695685,1.0,9.398359436026613e-7
small M,216.09355771498429,-0.1266263261142665,0.001,1.0308222531206784e-6,0.0009247454067199715,0.778614417159873,9.447767504869154e-7,216.09355771498429,-0.14000841896653476,0.001,1.050159204180218e-6,0.0009893079894959904,1.0,9.496530255161024e-7
small M,216.92468678311883,-0.12662681306863016,0.001,1.0308153246350596e-6,0.0009253554739311924,0.7753775861217268,9.536028836633424e-7,216.92468678311883,-0.14030152318450304,0.001,1.0505759120768795e-6,0.0009898048741501819,1.0,9.595229324602125e-7
small M,217.7558158512534,-0.12662727172946756,0.001,1.0308085032010301e-6,0.0009259567110083094,0.7721700163936276,9.623262141223438e-7,217.7558158512534,-0.14059556220434755,0.001,1.0509947264841254e-6,0.0009902792808774133,1.0,9.694463305386678e-7
small M,218.58694491938795,-0.126627702909886,0.001,1.0308017864823966e-6,0.0009265493035748451,0.7689912665464949,9.709492289197865e-7,218.58694491938795,-0.140890525362897,0.001,1.0514156543425558e-6,0.0009907322927720757,1.0,9.794238850549233e-7
small M,219.41807398752252,-0.12662810738671054,0.001,1.030795172200787e-6,0.000927133432253545,0.7658409050312047,9.794743413061242e-7,219.41807398752252,-0.14118640215854342,0.001,1.0518387026441783e-6,0.000991164944807264,1.0,9.894562713654546e-7
small M,220.24920305565706,-0.12662848590200404,0.001,1.0307886581338184e-6,0.0009277092728327252,0.7627185098766096,9.879038876372344e-7,220.24920305565706,-0.14148318224819315,0.001,1.0522638784327778e-6,0.000991578223330898,1.0,9.995441633689565e-7
small M,221.08033212379164,-0.126628839164516,0.001,1.0307822421132903e-6,0.0009282769964258992,0.7596236683992799,9.962401386658833e-7,221.08033212379164,-0.14178085544451963,0.001,1.052690226746054e-6,0.0009919726388119326,1.0,9.139036482191023e-7
small M,221.91146119192618,-0.1266290905458598,0.001,1.0307781810625151e-6,0.0009288369702101545,0.7565546653810823,8.91190978373986e-7,221.91146119192618,-0.1420794117121263,0.001,1.0531196682829693e-6,0.0009923499351909698,1.0,9.231380681340101e-7
small M,222.74259026006075,-0.12662939439574067,0.001,1.0307719679498905e-6,0.0009293889651838841,0.7535137248564209,8.982620599448355e-7,222.74259026006075,-0.14237884116608013,0.001,1.0535512590874164e-6,0.00099271052293754,1.0,9.324654874063709e-7
small M,223.57371932819527,-0.12662967517930004,0.001,1.0307658393929661e-6,0.0009299333289978383,0.7504991571063988,9.055974683571557e-7,223.57371932819527,-0.14267913406821106,0.001,1.0539850060133747e-6,0.0009930551926279098,1.0,9.418467037266953e-7
small M,224.40484839632984,-0.1266299332423507,0.001,1.0307598005522488e-6,0.0009304702163417905,0.7475105798685997,9.128595562024447e-7,224.40484839632984,-0.14298028082461778,0.001,1.0544209163686843e-6,0.0009933846873138364,1.0,9.512823509130741e-7
small M,225.23597746446438,-0.12663016914582215,0.001,1.0307538495323282e-6,0.0009309997771445789,0.744547622903752,9.200489440624537e-7,225.23597746446438,-0.1432822719830062,0.001,1.0548589975156695e-6,0.0009936997035419862,1.0,9.607730912715601e-7
small M,226.06710653259896,-0.12663038342551464,0.001,1.0307479844603469e-6,0.0009315221574923554,0.7416099237502061,9.271672664544165e-7,226.06710653259896,-0.14358509823008608,0.001,1.0552992568712769e-6,0.0009940008929305725,1.0,9.703195834115183e-7
small M,226.8982356007335,-0.12663057659238877,0.001,1.0307422035068033e-6,0.0009320374997521013,0.7386971274896398,9.342161014845999e-7,226.8982356007335,-0.14388875038902568,0.001,1.0557417019076175e-6,0.0009942888641173294,1.0,9.799224908577013e-7
small M,227.72936466886807,-0.12663074913356973,0.001,1.0307365048843227e-6,0.0009325459426880758,0.7358088865334217,9.411969913881036e-7,227.72936466886807,-0.14419321941696137,0.001,1.0561863401523238e-6,0.0009945641850546195,1.0,9.895824904402e-7
small M,228.56049373700262,-0.126630901513309,0.001,1.030730886846426e-6,0.0009330476215738632,0.7329448604167229,9.481114293766744e-7,228.56049373700262,-0.1444984964025614,0.001,1.056633179189033e-6,0.0009948273856148111,1.0,9.993002612230933e-7
small M,229.39162280513716,-0.1266310341739053,0.001,1.030725347686297e-6,0.0009335426683002155,0.7301047156000037,9.549608629219226e-7,229.39162280513716,-0.1448045725638868,0.001,1.0570812607280003e-6,0.0009950785877336778,1.0,9.137698349785946e-7
small M,230.22275187327173,-0.12663114753658572,0.001,1.0307198857356506e-6,0.0009340312114789564,0.7272881252775988,9.617466984768667e-7,230.22275187327173,-0.145111439245092,0.001,1.0575325140657427e-6,0.0009953190000371373,1.0,9.22681981946001e-7
small M,231.05388094140625,-0.1266312420023486,0.001,1.0307144993635725e-6,0.0009345133765429745,0.7244947691930026,9.684702998289594e-7,231.05388094140625,-0.14541908791558972,0.001,1.0579859915957894e-6,0.0009955486827638285,1.0,9.316866070483122e-7
small M,231.88501000954085,-0.12663131795277358,0.001,1.0307091869754944e-6,0.0009349892858426681,0.7217243334607346,9.751329841931692e-7,231.88501000954085,-0.14572751016685923,0.001,1.0584417007520771e-6,0.0009957680437145176,1.0,9.407471246951136e-7
small M,232.71613907767536,-0.12663137575079433,0.001,1.030703947012105e-6,0.0009354590587387813,0.718976510394276,9.81736045424528e-7,232.71613907767536,-0.14603669771050115,0.001,1.0588996494040307e-6,0.000995977468412955,1.0,9.498641724963707e-7
small M,233.54726814580994,-0.12663141574144093,0.001,1.0306987779483777e-6,0.0009359228116919548,0.7162509983400198,9.882807207324744e-7,233.54726814580994,-0.1463466423761003,0.001,1.0593598454800092e-6,0.0009961773231723485,1.0,9.59038418903913e-7
small M,234.37839721394448,-0.12663143825255205,0.001,1.0306936782925663e-6,0.0009363806583490236,0.7135475015168838,9.94768230124293e-7,234.37839721394448,-0.14665733610913353,0.001,1.0598222969675615e-6,0.00099636795813456,1.0,9.682705277581316e-7
small M,235.20952628207905,-0.12663136551175944,0.001,1.0306907329824803e-6,0.0009368330058209551,0.7108645705540868,8.910477518180343e-7,235.20952628207905,-0.1469687709689223,0.001,1.0602870119139422e-6,0.0009965497100988346,1.0,9.775611772496785e-7
small M,236.0406553502136,-0.12663135315910504,0.001,1.030685778610539e-6,0.000937279377221704,0.7082042367177683,8.965306629418746e-7,236.0406553502136,-0.14728093912662843,0.001,1.0607539984266124e-6,0.0009967229050855935,1.0,9.869110436962655e-7
small M,236.87178441834817,-0.1266313244713913,0.001,1.030680882425044e-6,0.0009377201659906575,0.7055650682447544,9.023095730323787e-7,236.87178441834817,-0.14759383286329186,0.001,1.0612232646736887e-6,0.0009968878605908736,1.0,9.963208166898929e-7
small M,237.70291348648271,-0.1266312794598226,0.001,1.0306760498850465e-6,0.0009381554764246217,0.7029467876426496,9.080433885573166e-7,237.70291348648271,-0.14790744456816268,0.001,1.0616938514335781e-6,0.0009970445556121684,1.0,9.112326118304137e-7
small M,238.5340425546173,-0.12663121837512936,0.001,1.030671279676078e-6,0.0009385854092984091,0.7003491262562799,9.137319076399268e-7,238.5340425546173,-0.1482217667358123,0.001,1.0621676918857203e-6,0.0009971939598229873,1.0,9.198781966064292e-7
small M,239.36517162275183,-0.12663114145537593,0.001,1.0306665704897193e-6,0.0009390100630269185,0.6977718204595168,9.193760081173398e-7,239.36517162275183,-0.1485367919657984,0.001,1.062643837230572e-6,0.0009973360432178576,1.0,9.286158091573142e-7
small M,240.1963006908864,-0.12663104892567104,0.001,1.0306619210448455e-6,0.0009394295337360094,0.6952146115167872,9.249765469061153e-7,240.1963006908864,-0.1488525129598609,0.001,1.0631222955273188e-6,0.0009974711045547316,1.0,9.374113249772743e-7
small M,241.02742975902092,-0.12663094099867628,0.001,1.0306573300869176e-6,0.000939843915327448,0.6926772454604513,9.305343517822478e-7,241.02742975902092,-0.14916892252040514,0.001,1.0636030752541051e-6,0.0009975994400419274,1.0,9.462653983709169e-7
small M,241.8585588271555,-0.12663081787510044,0.001,1.030652796387317e-6,0.0009402532995417066,0.690159472972232,9.360502320633098e-7,241.8585588271555,-0.14948601354877217,0.001,1.0640861849529955e-6,0.0009977213433625812,1.0,9.551787052384977e-7
small M,242.68968789529004,-0.1266306797441713,0.001,1.030648318742656e-6,0.0009406577760185875,0.6876610492683248,9.415249705940428e-7,242.68968789529004,-0.1498037790435446,0.001,1.064571633230309e-6,0.0009978371054822327,1.0,9.641519255002985e-7
small M,243.5208169634246,-0.1266305267840902,0.001,1.0306438959741004e-6,0.0009410574323558117,0.685181733988143,9.469593286758883e-7,243.5208169634246,-0.15012221209888743,0.001,1.0650594287571759e-6,0.000997947014189288,1.0,9.73185747637514e-7
